"公布注意有價證券資訊 (108年08月01日 至 112年07月18日 全部上市有價證券)"
"編號","證券代號","證券名稱","累計次數","注意交易資訊","日期","收盤價","本益比",
"5","00715L","街口布蘭特油正2","87","本公司監視業務督導會報決議﹝第十三款﹞","109.05.11","6.23      ","-----     ",
"5","00715L","街口布蘭特油正2","87","本公司監視業務督導會報決議﹝第十三款﹞","109.05.08","6.02      ","-----     ",
"5","00715L","街口布蘭特油正2","87","本公司監視業務督導會報決議﹝第十三款﹞","109.05.07","5.85      ","-----     ",
"5","00715L","街口布蘭特油正2","87","本公司監視業務督導會報決議﹝第十三款﹞","109.05.06","5.90      ","-----     ",
"5","00715L","街口布蘭特油正2","87","本公司監視業務督導會報決議﹝第十三款﹞","109.05.05","6.28      ","-----     ",
"5","00715L","街口布蘭特油正2","87","本公司監視業務督導會報決議﹝第十三款﹞","109.05.04","6.00      ","-----     ",
"5","00715L","街口布蘭特油正2","87","本公司監視業務督導會報決議﹝第十三款﹞","109.04.30","5.73      ","-----     ",
"5","00715L","街口布蘭特油正2","87","本公司監視業務督導會報決議﹝第十三款﹞","109.04.29","4.80      ","-----     ",
"5","00715L","街口布蘭特油正2","87","本公司監視業務督導會報決議﹝第十三款﹞","109.04.28","4.23      ","-----     ",
"5","00715L","街口布蘭特油正2","87","本公司監視業務督導會報決議﹝第十三款﹞","109.04.27","4.48      ","-----     ",
"5","00715L","街口布蘭特油正2","87","本公司監視業務督導會報決議﹝第十三款﹞","109.04.24","4.75      ","-----     ",
"5","00715L","街口布蘭特油正2","87","本公司監視業務督導會報決議﹝第十三款﹞","109.04.23","4.80      ","-----     ",
"5","00715L","街口布蘭特油正2","87","本公司監視業務督導會報決議﹝第十三款﹞","109.04.22","3.72      ","-----     ",
"5","00715L","街口布蘭特油正2","87","本公司監視業務督導會報決議﹝第十三款﹞","109.04.21","5.80      ","-----     ",
"5","00715L","街口布蘭特油正2","87","本公司監視業務督導會報決議﹝第十三款﹞","109.04.20","6.08      ","-----     ",
"5","00715L","街口布蘭特油正2","87","本公司監視業務督導會報決議﹝第十三款﹞","109.04.17","6.17      ","-----     ",
"5","00715L","街口布蘭特油正2","87","本公司監視業務督導會報決議﹝第十三款﹞","109.04.16","5.66      ","-----     ",
"5","00715L","街口布蘭特油正2","87","本公司監視業務督導會報決議﹝第十三款﹞","109.04.15","6.00      ","-----     ",
"5","00715L","街口布蘭特油正2","87","本公司監視業務督導會報決議﹝第十三款﹞","109.04.14","6.49      ","-----     ",
"5","00715L","街口布蘭特油正2","87","本公司監視業務督導會報決議﹝第十三款﹞","109.04.13","6.70      ","-----     ",
"5","00715L","街口布蘭特油正2","87","本公司監視業務督導會報決議﹝第十三款﹞","109.04.10","6.59      ","-----     ",
"5","00715L","街口布蘭特油正2","87","本公司監視業務督導會報決議﹝第十三款﹞","109.04.09","6.69      ","-----     ",
"5","00715L","街口布蘭特油正2","87","本公司監視業務督導會報決議﹝第十三款﹞","109.04.08","5.79      ","-----     ",
"5","00715L","街口布蘭特油正2","87","本公司監視業務督導會報決議﹝第十三款﹞","109.04.07","5.71      ","-----     ",
"5","00715L","街口布蘭特油正2","87","本公司監視業務督導會報決議﹝第十三款﹞","109.04.06","4.88      ","-----     ",
"5","00715L","街口布蘭特油正2","87","本公司監視業務督導會報決議﹝第十三款﹞","109.04.01","3.95      ","-----     ",
"5","00715L","街口布蘭特油正2","87","本公司監視業務督導會報決議﹝第十三款﹞","109.03.31","3.92      ","-----     ",
"5","00715L","街口布蘭特油正2","87","本公司監視業務督導會報決議﹝第十三款﹞","109.03.30","3.60      ","-----     ",
"5","00715L","街口布蘭特油正2","87","本公司監視業務督導會報決議﹝第十三款﹞","109.03.27","3.78      ","-----     ",
"5","00715L","街口布蘭特油正2","87","本公司監視業務督導會報決議﹝第十三款﹞","109.03.26","3.92      ","-----     ",
"5","00715L","街口布蘭特油正2","87","本公司監視業務督導會報決議﹝第十三款﹞","109.03.25","4.26      ","-----     ",
"5","00715L","街口布蘭特油正2","87","本公司監視業務督導會報決議﹝第十三款﹞","109.03.24","4.18      ","-----     ",
"5","00715L","街口布蘭特油正2","87","本公司監視業務督導會報決議﹝第十三款﹞","109.03.23","3.89      ","-----     ",
"5","00715L","街口布蘭特油正2","87","本公司監視業務督導會報決議﹝第十三款﹞","109.03.19","2.98      ","-----     ",
"5","00715L","街口布蘭特油正2","87","本公司監視業務督導會報決議﹝第十三款﹞","109.03.18","3.65      ","-----     ",
"5","00715L","街口布蘭特油正2","87","本公司監視業務督導會報決議﹝第十三款﹞","109.03.17","5.00      ","-----     ",
"6","01003T","兆豐新光R1","11","最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.74倍。當日之成交量較最近六十個營業日之平均成交量放大為6.91倍﹝第九款﹞。","109.09.17","19.80     ","-----     ",
"6","01003T","兆豐新光R1","11","最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為7.18倍。當日之成交量較最近六十個營業日之平均成交量放大為7.20倍﹝第九款﹞。","109.09.15","19.74     ","-----     ",
"6","01003T","兆豐新光R1","11","最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為6.78倍。當日之成交量較最近六十個營業日之平均成交量放大為6.90倍﹝第九款﹞。","109.09.14","19.74     ","-----     ",
"6","01003T","兆豐新光R1","11","最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為6.37倍。當日之成交量較最近六十個營業日之平均成交量放大為9.86倍﹝第九款﹞。","109.09.11","19.70     ","-----     ",
"6","01003T","兆豐新光R1","11","最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.67倍。當日之成交量較最近六十個營業日之平均成交量放大為 11.25倍﹝第九款﹞。","109.09.10","19.65     ","-----     ",
"6","01003T","兆豐新光R1","11","最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.11倍。當日之成交量較最近六十個營業日之平均成交量放大為 13.23倍﹝第九款﹞。","109.05.20","18.75     ","-----     ",
"6","01003T","兆豐新光R1","11","最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為6.68倍。當日之成交量較最近六十個營業日之平均成交量放大為 10.95倍﹝第九款﹞。","109.05.18","18.70     ","-----     ",
"6","01003T","兆豐新光R1","11","最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.94倍。當日之成交量較最近六十個營業日之平均成交量放大為 13.41倍﹝第九款﹞。","109.05.14","18.60     ","-----     ",
"6","01003T","兆豐新光R1","11","最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為9.54倍。當日之成交量較最近六十個營業日之平均成交量放大為 20.23倍﹝第九款﹞。","108.12.23","17.85     ","-----     ",
"6","01003T","兆豐新光R1","11","最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為9.31倍。當日之成交量較最近六十個營業日之平均成交量放大為 34.97倍﹝第九款﹞。","108.12.20","17.85     ","-----     ",
"6","01003T","兆豐新光R1","11","最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為8.28倍。當日之成交量較最近六十個營業日之平均成交量放大為 48.82倍﹝第九款﹞。","108.12.18","17.90     ","-----     ",
"7","01004T","土銀富邦R2","8","最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為6.52倍。當日之成交量較最近六十個營業日之平均成交量放大為 37.09倍﹝第九款﹞。","110.06.28","16.10     ","-----     ",
"7","01004T","土銀富邦R2","8","最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為6.60倍。當日之成交量較最近六十個營業日之平均成交量放大為 36.29倍﹝第九款﹞。","109.12.10","17.08     ","-----     ",
"7","01004T","土銀富邦R2","8","最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為7.29倍。當日之成交量較最近六十個營業日之平均成交量放大為 10.62倍﹝第九款﹞。","109.06.18","14.64     ","-----     ",
"7","01004T","土銀富邦R2","8","最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為6.42倍。當日之成交量較最近六十個營業日之平均成交量放大為 32.67倍﹝第九款﹞。","109.06.16","14.63     ","-----     ",
"7","01004T","土銀富邦R2","8","最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為7.67倍。當日之成交量較最近六十個營業日之平均成交量放大為 10.98倍﹝第九款﹞。","109.03.03","14.15     ","-----     ",
"7","01004T","土銀富邦R2","8","最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為6.85倍。當日之成交量較最近六十個營業日之平均成交量放大為 11.90倍﹝第九款﹞。","109.03.02","14.06     ","-----     ",
"7","01004T","土銀富邦R2","8","最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為6.18倍。當日之成交量較最近六十個營業日之平均成交量放大為 13.70倍﹝第九款﹞。","109.02.27","14.06     ","-----     ",
"7","01004T","土銀富邦R2","8","最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為6.14倍。當日之成交量較最近六十個營業日之平均成交量放大為 12.50倍﹝第九款﹞。","108.08.22","13.25     ","-----     ",
"8","01007T","兆豐國泰R2","2","最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.50倍。當日之成交量較最近六十個營業日之平均成交量放大為8.89倍﹝第九款﹞。","109.02.27","17.54     ","-----     ",
"8","01007T","兆豐國泰R2","2","最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.70倍。當日之成交量較最近六十個營業日之平均成交量放大為 32.43倍﹝第九款﹞。","108.12.30","17.21     ","-----     ",
"9","01009T","王道圓滿R1","4","最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.17倍。當日之成交量較最近六十個營業日之平均成交量放大為 30.74倍﹝第九款﹞。","109.03.30","9.07      ","-----     ",
"9","01009T","王道圓滿R1","4","最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.83倍。當日之成交量較最近六十個營業日之平均成交量放大為7.59倍﹝第九款﹞。","108.10.02","8.50      ","-----     ",
"9","01009T","王道圓滿R1","4","最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為7.15倍。當日之成交量較最近六十個營業日之平均成交量放大為 20.17倍﹝第九款﹞。","108.09.26","8.50      ","-----     ",
"9","01009T","王道圓滿R1","4","最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.69倍。當日之成交量較最近六十個營業日之平均成交量放大為 15.04倍﹝第九款﹞。","108.09.24","9.00      ","-----     ",
"10","01010T","京城樂富R1","10","最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為9.17倍。當日之成交量較最近六十個營業日之平均成交量放大為 27.36倍﹝第九款﹞。","110.03.03","10.90     ","-----     ",
"10","01010T","京城樂富R1","10","最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為8.49倍。當日之成交量較最近六十個營業日之平均成交量放大為 50.19倍﹝第九款﹞。","110.03.02","10.85     ","-----     ",
"10","01010T","京城樂富R1","10","最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為6.12倍。當日之成交量較最近六十個營業日之平均成交量放大為 12.41倍﹝第九款﹞。","109.03.09","10.18     ","-----     ",
"10","01010T","京城樂富R1","10","最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為7.51倍。當日之成交量較最近六十個營業日之平均成交量放大為 15.40倍﹝第九款﹞。","109.03.05","10.20     ","-----     ",
"10","01010T","京城樂富R1","10","最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為8.75倍。當日之成交量較最近六十個營業日之平均成交量放大為 20.06倍﹝第九款﹞。","109.03.03","10.16     ","-----     ",
